FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,CLASIFICADOR_VIATICO_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
20230731,20190326,2019,LIMA,LIMA,LIMA,150101,0x76911AE5B9305CC52A5460CE54279A4E,SECRETARIA DE CONSEJO REGIONAL,20190326,20190328,20190404,0,2.3. 2  1. 2  2,A,640,800,168,150,192
20230731,20190903,2019,LIMA,LIMA,LIMA,150101,0x76FB23DA7FF7EC0BD50EDE78BE956AA9,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20190825,20190827,20191016,0,2.3. 2  1. 2  2,T,640,300,208,240,192
20230731,20211202,2021,LIMA,LIMA,LIMA,150101,0x76FB23DA7FF7EC0BD50EDE78BE956AA9,OFICINA DE CONTROL PATRIMONIAL,20211216,20211217,20211229,0,2.3. 2  1. 2  2,T,320,300,104,120,416
20230731,20221020,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0x76FB23DA7FF7EC0BD50EDE78BE956AA9,OFICINA DE CONTROL PATRIMONIAL,20221020,20221021,20221123,0,2.3. 2  1. 2  2,T,200,0,105,50,0
20230731,20221025,2022,LIMA,LIMA,JESUS MARIA,150113,0x76FB23DA7FF7EC0BD50EDE78BE956AA9,OFICINA DE CONTROL PATRIMONIAL,20221027,20221028,20221123,0,2.3. 2  1. 2  2,T,640,300,447.9,NULL,512
20230731,20230313,2023,LIMA,LIMA,LIMA,150101,0x771B361FE36A711D9D4999FA67FF4615,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20230328,20230331,20230415,0,2.3. 2  1. 2  2,T,960,300,435.6,740,84.4
20230731,20190814,2019,PIURA,AYABACA,AYABACA,200201,0x771B361FE36A711D9D4999FA67FF4615,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20190815,20190816,20190828,9,2.3. 2  1. 2  2,T,200,0,120,80,0
20230731,20190322,2019,LIMA,LIMA,LIMA,150101,0x7746459B73DD7742596580EF4477CC81,GERENCIA REG. DE SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL Y PRO RURAL,20190326,20190328,20190408,9,2.3. 2  1. 2  2,T,320,300,64,95,96
20230731,20190604,2019,LIMA,LIMA,LIMA,150101,0x7746459B73DD7742596580EF4477CC81,GERENCIA REG. DE SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL Y PRO RURAL,20190605,20190607,20190617,9,2.3. 2  1. 2  2,T,640,300,176.3,150,192
20230731,20190712,2019,LIMA,LIMA,LIMA,150101,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20190722,20190723,20190806,0,2.3. 2  1. 2  2,A,640,700,159.9,341,139.1
20230731,20191003,2019,LIMA,LIMA,LIMA,150101,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20190917,20190918,20191023,0,2.3. 2  1. 2  2,A,640,673.05,127.4,200,192
20230731,20200129,2020,LIMA,LIMA,LIMA,150101,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20200114,20200115,20200214,0,2.3. 2  1. 2  2,A,640,1332.95,252.65,NULL,192
20230731,20191107,2019,LIMA,LIMA,LIMA,150101,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20191022,20191022,20191122,9,2.3. 2  1. 2  2,A,320,1290,179.2,NULL,96
20230731,20220418,2022,LIMA,LIMA,LIMA,150101,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20220420,20220421,20220512,0,2.3. 2  1. 2  2,A,640,1100,201.2,181.6,192
20230731,20220721,2022,LIMA,LIMA,LIMA,150101,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20220720,20220720,20220817,0,2.3. 2  1. 2  2,A,320,1350,158.6,NULL,96
20230731,20220907,2022,PIURA,HUANCABAMBA,SONDORILLO,200308,0x787AA4FB157DCCACF47F4BE8A07B1AD3,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20220910,20220911,20220921,0,2.3. 2  1. 2  2,T,200,0,65,50,0
20230731,20190320,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x798B65696D201D2F71F4709C7357840B,DIRECCION REGIONAL DE TRABAJO PIURA,20190322,20190322,20190508,0,2.3. 2  1. 2  2,T,320,50,225,NULL,95
20230731,20220421,2022,LIMA,LIMA,LIMA,150101,0x79FAB964D3DA77D2AA52FDF2862736A5,OFICINA REGIONAL DE ADMINISTRACION,20220419,20220423,20220602,0,2.3. 2  1. 2  2,T,1280,260,554.7,330,664
20230731,20230321,2023,LIMA,LIMA,LIMA,150101,0x79FAB964D3DA77D2AA52FDF2862736A5,OFICINA REGIONAL DE ADMINISTRACION,20230321,20230324,20230405,0,2.3. 2  1. 2  2,T,960,360,303.3,420,648
20230731,20221010,2022,LIMA,LIMA,LIMA,150101,0x79FAB964D3DA77D2AA52FDF2862736A5,OFICINA REGIONAL DE ADMINISTRACION,20221025,20221031,20221107,0,2.3. 2  1. 2  2,T,1613.33,600,679.3,600,403
20230731,20221205,2022,PIURA,TALARA,MANCORA,200706,0x79FAB964D3DA77D2AA52FDF2862736A5,OFICINA REGIONAL DE ADMINISTRACION,20221208,20221210,20221212,0,2.3. 2  1. 2  2,T,360,30,150,150,60
20230731,20230502,2023,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,0x7A6A9150BC39CE70CD13CCC2F1B22AFA,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20230503,20230506,20230507,0,2.3. 2  1. 2  2,A,1280,1000,384.33,140,522
20230731,20220810,2022,LIMA,LIMA,LIMA,150101,0x7B266B7CC52D3AE3DA3A55249DB5AD89,GERENCIA REGIONAL DE INFRAESTRUCTURA,20220810,20220811,20221024,18,2.6. 8  1. 4  3,A,640,2100,61,250,120
20230731,20221109,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x7D18E3DAFDD61B391C094F18EE9D80F8,ARCHIVO REGIONAL,20221121,20221122,20221206,0,2.3. 2  1. 2  2,T,240,80,100,100,40
20230731,20190718,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x7D18E3DAFDD61B391C094F18EE9D80F8,ARCHIVO REGIONAL,20190722,20190723,20190813,0,2.3. 2  1. 2  2,T,160,60,60,40,40
20230731,20190819,2019,PIURA,AYABACA,AYABACA,200201,0x7D18E3DAFDD61B391C094F18EE9D80F8,ARCHIVO REGIONAL,20190819,20190820,20190904,0,2.3. 2  1. 2  2,T,120,50,60,40,20
20230731,20190222,2019,LIMA,LIMA,LIMA,150101,0x7E405B8C77FF4FC0F37B3613F58E45BF,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20190223,20190228,20190311,0,2.3. 2  1. 2  2,T,1600,300,387,385.2,480
20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0x7FC9EAF14F0671F158F22081F9F1CD8E,SUB GERENCIA REGIONAL DE BIENES REGIONALES Y ORDENAMIENTO TERRITORIAL,20230524,20230527,20230704,0,2.3. 2  1. 2  2,T,960,320,243,360,280
20230731,20221017,2022,LIMA,LIMA,LIMA,150101,0x7FDA0EDABDF18049910AED439397AF9E,DIRECCION GENERAL DE CONSTRUCCION,20221025,20221031,20221104,18,2.6. 8  1. 4  3,T,1613.33,600,546,599.5,467.83
20230731,20230321,2023,LIMA,LIMA,LIMA,150101,0x80576B5A9643D9F98BE2A8DAADD7FE81,OFICINA DE CONTABILIDAD,20230321,20230324,20230331,0,2.3. 2  1. 2  2,T,960,360,225.79,220,192
20230731,20190709,2019,LIMA,LIMA,LIMA,150101,0x80576B5A9643D9F98BE2A8DAADD7FE81,OFICINA DE CONTABILIDAD,20190710,20190713,20190716,18,2.6. 8  1. 4  3,T,960,300,377.9,294,288
20230731,20221025,2022,LIMA,LIMA,LIMA,150101,0x807E65D8CAE02114860B680FD38CF570,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20221106,20221111,20221114,0,2.3. 2  1. 2  2,T,1600,300,394.5,440,480
20230731,20221201,2022,NULL,NULL,NULL,,0x807E65D8CAE02114860B680FD38CF570,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20221206,20221206,20221229,13,2.3. 2  1. 1  2,T,1416.73,0,12.25,285,72.75
20230731,20220712,2022,LIMA,LIMA,LIMA,150101,0x807E65D8CAE02114860B680FD38CF570,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20220712,20220715,20220804,0,2.3. 2  1. 2  2,T,960,300,182.4,200,288
20230731,20220818,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x80D41D4E963276AA97A775FAC8535863,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20220825,20220826,20220907,0,2.3. 2  1. 2  2,T,200,0,85,50,0
20230731,20220909,2022,PIURA,AYABACA,AYABACA,200201,0x80D41D4E963276AA97A775FAC8535863,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20220913,20220914,20221010,0,2.3. 2  1. 2  2,T,200,0,90,50,0
20230731,20190813,2019,LIMA,LIMA,LIMA,150101,0x81756971A7F470684796AE78312FB354,OFICINA DE RECURSOS HUMANOS,20190812,20190814,20190827,0,2.3. 2  1. 2  2,T,640,0,94.4,NULL,192
20230731,20230504,2023,LIMA,LIMA,LIMA,150101,0x81A3534ABB513197D666971543A86026,GERENCIA GENERAL REGIONAL,20230503,20230505,20230608,0,2.3. 2  1. 2  2,A,640,1464,NULL,422.4,312
20230731,20230412,2023,LIMA,LIMA,LIMA,150101,0x81A3534ABB513197D666971543A86026,GERENCIA GENERAL REGIONAL,20230412,20230414,20230502,0,2.3. 2  1. 2  2,A,640,1540.22,230,NULL,332
20230731,20200210,2020,PIURA,AYABACA,FRIAS,200202,0x81D8FD90DAE1A1EA72AEF941E376F4F6,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20200213,20200214,20200226,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20190404,2019,PIURA,AYABACA,MONTERO,200205,0x81D8FD90DAE1A1EA72AEF941E376F4F6,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20190411,20190412,20190423,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20190514,2019,PIURA,AYABACA,AYABACA,200201,0x81D8FD90DAE1A1EA72AEF941E376F4F6,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20190523,20190524,20190531,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20230427,2023,LIMA,LIMA,LIMA,150101,0x83DD0248973C7C308399E405077B3F24,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20230426,20230429,20230505,0,2.3. 2  1. 2  2,A,1280,863.9,293.2,420,384
20230731,20221123,2022,PIURA,MORROPON,CHALACO,200403,0x83DE77AFDDF278C0316D14E794DAFEA3,OFICINA DE CONTROL PATRIMONIAL,20221129,20221130,20221230,0,2.3. 2  1. 2  2,T,200,0,100,50,0
20230731,20230130,2023,PIURA,AYABACA,PACAIPAMPA,200206,0x83DE77AFDDF278C0316D14E794DAFEA3,OFICINA DE CONTROL PATRIMONIAL,20230209,20230210,20230217,0,2.3. 2  1. 2  2,T,200,0,100,100,0
20230731,20191119,2019,PIURA,MORROPON,CHALACO,200403,0x83DE77AFDDF278C0316D14E794DAFEA3,OFICINA DE CONTROL PATRIMONIAL,20191121,20191122,20191127,9,2.3. 2  1. 2  2,T,160,0,105,40,0
20230731,20191017,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x84DF06A3A42DC854AFF8429E8137DC2C,DIRECCION DE ESTUDIOS Y PROYECTOS,20191022,20191024,20191030,9,2.3. 2  1. 2  2,T,360,70,180,120,60
20230731,20190415,2019,LIMA,LIMA,LIMA,150101,0x85EAACA0506DE61810EC3B048A611C2D,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20190421,20190422,20190502,0,2.3. 2  1. 2  2,T,320,300,114,110,96
20230731,20221207,2022,PIURA,TALARA,MANCORA,200706,0x862D3FF32CEF8C5E4C2BA0EB712FE3C5,OFICINA DE TESORERIA,20221208,20221210,20221221,0,2.3. 2  1. 2  2,T,360,60,150,150,110
20230731,20230321,2023,LIMA,LIMA,LIMA,150101,0x866A3B37351F19E6D126969E7A0E1A89,OFICINA DE CONTABILIDAD,20230321,20230324,20230403,0,2.3. 2  1. 2  2,T,960,360,410.5,270,639.5
20230731,20221129,2022,LIMA,LIMA,LIMA,150101,0x86D6ABC80EE5858C9ECC77FD1718C008,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221127,20221129,20221222,0,2.3. 2  1. 2  2,T,640,300,271.5,100,192
20230731,20221201,2022,NULL,NULL,NULL,,0x86D6ABC80EE5858C9ECC77FD1718C008,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221206,20221206,20221228,13,2.3. 2  1. 1  2,T,1416.73,0,9.75,290,70.25
20230731,20221025,2022,LIMA,LIMA,LIMA,150101,0x86D6ABC80EE5858C9ECC77FD1718C008,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221106,20221111,20221118,0,2.3. 2  1. 2  2,T,1600,300,353.3,596,384
20230731,20200210,2020,PIURA,AYABACA,FRIAS,200202,0x86D6ABC80EE5858C9ECC77FD1718C008,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20200213,20200214,20200226,0,2.3. 2  1. 2  2,T,200,0,120,40,0
20230731,20200916,2020,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0x86D6ABC80EE5858C9ECC77FD1718C008,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20200924,20200925,20201019,0,2.3. 2  1. 2  2,T,200,0,100,40,0
20230731,20220712,2022,LIMA,LIMA,LIMA,150101,0x86D6ABC80EE5858C9ECC77FD1718C008,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20220712,20220715,20220727,0,2.3. 2  1. 2  2,T,960,300,178.9,240,288
20230731,20220712,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x86D6ABC80EE5858C9ECC77FD1718C008,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20220718,20220720,20220810,0,2.3. 2  1. 2  2,T,640,120,74.9,80,96
20230731,20191017,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x88E0F4DA3ABB01946872218D35E325CC,OFICINA DE CONTROL PATRIMONIAL,20191022,20191024,20191029,9,2.3. 2  1. 2  2,T,360,70,180,120,60
20230731,20220615,2022,LIMA,LIMA,LIMA,150101,0x8939B1AE692352BD49D1C82E633BA263,GERENCIA REGIONAL DE PLANEAMIENTO  PRESUPUESTO Y ACONDICIONAMIENTO TERRITORIAL,20220616,20220617,20220627,0,2.3. 2  1. 2  2,A,320,1362.73,80,505.6,96
20230731,20221020,2022,LIMA,LIMA,LIMA,150101,0x8939B1AE692352BD49D1C82E633BA263,GERENCIA REGIONAL DE PLANEAMIENTO  PRESUPUESTO Y ACONDICIONAMIENTO TERRITORIAL,20221020,20221023,20221124,0,2.3. 2  1. 2  2,A,960,1800,335,NULL,288
20230731,20230203,2023,LIMA,LIMA,LIMA,150101,0x8939B1AE692352BD49D1C82E633BA263,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20230131,20230201,20230309,0,2.3. 2  1. 2  2,A,320,1203.32,190,320,96
20230731,20230310,2023,LIMA,LIMA,LIMA,150101,0x8939B1AE692352BD49D1C82E633BA263,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20230309,20230311,20230502,0,2.3. 2  1. 2  2,A,640,1555,301,240,192
20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0x8939B1AE692352BD49D1C82E633BA263,GERENCIA REGIONAL DE PLANEAMIENTO  PRESUPUESTO Y ACONDICIONAMIENTO TERRITORIAL,20230518,20230519,20230615,0,2.3. 2  1. 2  2,A,320,1160,160.2,180,96
20230731,20230622,2023,LIMA,LIMA,LIMA,150101,0x8939B1AE692352BD49D1C82E633BA263,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20230621,20230623,20230719,0,2.3. 2  1. 2  2,A,640,1750,121,180,192
20230731,20220721,2022,LIMA,LIMA,LIMA,150101,0x896EDD0C387EDD322105A94045F5E464,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDS,20220720,20220722,20220831,0,2.3. 2  1. 2  2,A,680,NULL,409,422,192
20230731,20220721,2022,LIMA,LIMA,LIMA,150101,0x896EDD0C387EDD322105A94045F5E464,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDS,20220720,20220722,20220831,0,2.3. 2  1. 2  2,A,680,NULL,409,422,192
20230731,20191119,2019,LIMA,LIMA,LIMA,150101,0x8A55273C8FA4FC2D0BA39E14FF9CE23B,SECRETARIA DE CONSEJO REGIONAL,20191119,20191121,20191206,9,2.3. 2  1. 2  2,A,640,921.98,145.5,300,192
20230731,20190821,2019,TACNA,TACNA,TACNA,230101,0x8A55273C8FA4FC2D0BA39E14FF9CE23B,SECRETARIA DE CONSEJO REGIONAL,20190827,20190829,20190913,9,2.3. 2  1. 2  2,A,640,1518.39,95.4,240,192
20230731,20190426,2019,LIMA,LIMA,LIMA,150101,0x8A55273C8FA4FC2D0BA39E14FF9CE23B,SECRETARIA DE CONSEJO REGIONAL,20190428,20190430,20190508,0,2.3. 2  1. 2  2,A,640,1104,118.5,300,192
20230731,20190521,2019,TACNA,TACNA,TACNA,230101,0x8A55273C8FA4FC2D0BA39E14FF9CE23B,SECRETARIA DE CONSEJO REGIONAL,20190515,20190518,20190604,0,2.3. 2  1. 2  2,A,960,1145.08,267,430,288
20230731,20190624,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8B2DE018793459A721A10174ED52558B,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190619,20190620,20190724,9,2.3. 2  1. 2  2,T,160,0,120,45,0
20230731,20190618,2019,LIMA,LIMA,LIMA,150101,0x8B2DE018793459A721A10174ED52558B,SUB GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190701,20190703,20190807,9,2.3. 2  1. 2  2,A,960,1274.2,237.5,280,0
20230731,20190717,2019,LIMA,LIMA,LIMA,150101,0x8CF7937F14B3C81DA2D8851C341BDADD,OFICINA DE CONTABILIDAD,20190721,20190723,20190806,0,2.3. 2  1. 2  2,T,640,300,230,240,170
20230731,20191023,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x8CF7937F14B3C81DA2D8851C341BDADD,OFICINA DE CONTABILIDAD,20191022,20191023,20191107,9,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20200211,2020,LIMA,LIMA,LIMA,150101,0x8CF7937F14B3C81DA2D8851C341BDADD,OFICINA DE CONTABILIDAD,20200210,20200213,20200220,0,2.3. 2  1. 2  2,T,960,300,434.7,240,285.3
20230731,20221011,2022,LIMA,LIMA,LIMA,150101,0x8CF7937F14B3C81DA2D8851C341BDADD,OFICINA DE TESORERIA,20221013,20221014,20221020,0,2.3. 2  1. 2  2,A,640,1400,151,300,192
20230731,20220810,2022,LIMA,LIMA,LIMA,150101,0x8D173EF4BFFB74F2645CA72AA6AA69F5,OFICINA DE RECURSOS HUMANOS,20220807,20220810,20220906,0,2.3. 2  1. 2  2,A,960,1800,246,435,279
20230731,20190403,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8DEE54E60BDB85878128C4268EFE54F1,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190331,20190401,20190510,18,2.3. 2  1. 2  2,T,140,0,80,40,20
20230731,20190403,2019,PIURA,AYABACA,AYABACA,200201,0x8DEE54E60BDB85878128C4268EFE54F1,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190402,20190402,20190510,18,2.3. 2  1. 2  2,T,80,0,60,NULL,20
20230731,20190403,2019,PIURA,MORROPON,CHULUCANAS,200401,0x8DEE54E60BDB85878128C4268EFE54F1,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190403,20190403,20190510,18,2.3. 2  1. 2  2,T,80,0,60,NULL,20
20230731,20190403,2019,PIURA,TALARA,LOBITOS,200704,0x8DEE54E60BDB85878128C4268EFE54F1,SISTEMA REGIONAL DE PRIMERA INFANCIA,20190405,20190405,20190514,18,2.3. 2  1. 2  2,T,80,0,NULL,NULL,0
20230731,20221020,2022,LIMA,LIMA,LIMA,150101,0x8E3C52BBD4C1F85651B5EC3C3D66977C,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20221025,20221031,20221110,0,2.3. 2  1. 2  2,T,1626.67,600,583.4,680,480
20230731,20230628,2023,PIURA,HUANCABAMBA,HUARMACA,200304,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20230703,20230704,20230731,15,2.6. 8  1. 4  3,T,200,0,100,100,0
20230731,20230628,2023,PIURA,HUANCABAMBA,HUARMACA,200304,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20230710,20230711,20230731,15,2.6. 8  1. 4  3,T,200,0,100,100,0
20230731,20230628,2023,PIURA,HUANCABAMBA,HUARMACA,200304,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20230717,20230718,20230731,15,2.6. 8  1. 4  3,T,200,0,100,100,0
20230731,20220826,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20220822,20220824,20220916,18,2.6. 8  1. 4  3,T,300,0,150,150,0
20230731,20220826,2022,PIURA,AYABACA,AYABACA,200201,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20220825,20220827,20220916,18,2.6. 8  1. 4  3,T,300,0,100,100,0
20230731,20200219,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20200220,20200221,20200302,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20200312,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20200312,20200313,20200315,18,2.6. 8  1. 4  3,T,160,0,160,NULL,0
20230731,20200228,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20200303,20200304,20220817,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190325,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20190321,20190322,20190415,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190315,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20190313,20190314,20190402,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190517,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20190516,20190517,20190529,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190426,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x8F61DC3F27B41AAF8C1FF80154C9F02B,DIRECCION DE OBRAS,20190424,20190425,20190513,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190503,2019,PIURA,AYABACA,AYABACA,200201,0x8FB7BF17E1DC57AD815F3A8BD458C384,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190509,20190510,20190513,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190607,2019,PIURA,AYABACA,AYABACA,200201,0x8FB7BF17E1DC57AD815F3A8BD458C384,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190606,20190607,20190621,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190403,2019,PIURA,AYABACA,AYABACA,200201,0x8FB7BF17E1DC57AD815F3A8BD458C384,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190328,20190329,20190415,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190815,2019,PIURA,AYABACA,MONTERO,200205,0x8FB7BF17E1DC57AD815F3A8BD458C384,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190815,20190816,20190903,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190917,2019,PIURA,AYABACA,AYABACA,200201,0x8FB7BF17E1DC57AD815F3A8BD458C384,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190919,20190920,20190930,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190412,2019,LIMA,LIMA,LIMA,150101,0x9203F55E22AB25C4A4BCB26AA8DA47F4,SUB GERENCIA REGIONAL DE GESTION DE RECURSOS NATURALES,20190421,20190422,20190502,0,2.3. 2  1. 2  2,T,320,300,224,NULL,96
20230731,20190315,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x923749CA4636170AC70F54676BC0219E,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20190313,20190315,20190402,0,2.3. 2  1. 2  2,T,300,0,165,120,0
20230731,20190827,2019,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0x923749CA4636170AC70F54676BC0219E,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20190825,20190828,20191003,0,2.3. 2  1. 2  2,T,400,0,240,160,0
20230731,20200224,2020,PIURA,HUANCABAMBA,CANCHAQUE,200302,0x923749CA4636170AC70F54676BC0219E,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20200226,20200228,20200526,0,2.3. 2  1. 2  2,T,300,0,300,NULL,0
20230731,20220812,2022,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0x923749CA4636170AC70F54676BC0219E,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20220819,20220821,20220826,0,2.3. 2  1. 2  2,T,300,0,150,150,0
20230731,20221110,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x923749CA4636170AC70F54676BC0219E,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221110,20221111,20221124,0,2.3. 2  1. 2  2,T,200,0,100,100,0
