FECHA_CORTE;CODIGO_UNICO;SECTOR;OPMI;UF;UEI;UBIGEO;DEPRTAMENTO;PROVINCIA;FUNCION;TIPO_DE_INVERSION;NOMBRE_DE_INVERSION;COSTO_ACTUALIZADO;DEVENGADO_ACUMULADO_AL_31_DIC_2021);PIM_2022;MONTO_ANO_2022;MONTO_ANO_2023;MONTO_ANO_2024;MONTO_ANO_2025
20/10/2022;2310187;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE YAUYOS;DIRECCION REGIONAL DE AGRICULTURA;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;CREACION DE RESERVORIO EN LA COMUNIDAD CAMPESINA DE SAN PEDRO DE QUINOCAY DEL DISTRITO DE QUINOCAY - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;5926489;997846;2125206;2129389;2803438;0;0
20/10/2022;2202675;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE CHANCAY;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LAS CAPACIDADES TECNICO - PRODUCTIVAS DE LA ASOCIACION DE ARMADORES Y PESCADORES ARTESANALES PUERTO CHANCAY, DISTRITO DE CHANCAY - HUARAL - LIMA;246500;6500;240000;240000;0;0;0
20/10/2022;2135721;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE TUPE;DIRECCION REGIONAL DE AGRICULTURA;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;AMPLIACION DE LA PRESA SHIÑA, DISTRITO DE CARANIA - YAUYOS - LIMA;13779564;8540802;3320740;2763202;2496933;0;0
20/10/2022;2376495;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL  CANAL  DE  REGADIO GIRUPUQUIO, IZMUNYA, GOCHAPAMPA, UCLUCOCHA, PALPAS, HUANCAPON CAJATAMBO LIMA;6957985;3283851;2281413;655689;2846964;0;0
20/10/2022;2111212;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150600;LIMA;HUARAL;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL CANAL  YANAMACHAY DE COTO,  DISTRITO DE 27 DE NOVIEMBRE - PROVINCIA DE HUARAL - LIMA;3535982;709083;33500;33500;2793399;0;0
20/10/2022;2467287;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150800;LIMA;HUAURA;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE VEGUETA - PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;1589651;0;809469;783541;806110;0;0
20/10/2022;2470989;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SAN MATEO;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE SAN MATEO - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;421409;7500;401710;401710;1117291;0;0
20/10/2022;2481152;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE TUNA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE SANTIAGO DE TUNA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;236555;0;236555;236555;449992;0;0
20/10/2022;2470275;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE YAUYOS;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;151000;LIMA;YAUYOS;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE YAUYOS - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;663696;0;652865;652865;1668848;0;0
20/10/2022;2468951;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150300;LIMA;CAJATAMBO;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN LOS 5 DISTRITOS DE LA PROVINCIA DE CAJATAMBO - DEPARTAMENTO DE LIMA;1962366;0;1358820;1358820;603546;0;0
20/10/2022;2494608;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE LAMPIAN;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150600;LIMA;HUARAL;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE VEINTISIETE DE NOVIEMBRE - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;251739;0;248555;248555;564610;0;0
20/10/2022;2475797;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUAROCHIRI;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE  HUAROCHIRI, PROVINCIA DE HUAROCHIRI , DEPARTAMENTO LIMA  DISTRITO DE HUAROCHIRI - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;436909;30000;390710;390710;1390760;0;0
20/10/2022;2471036;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150800;LIMA;HUAURA;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS DE SEGURIDAD CIUDADANA EN LOS DISTRITOS DE HUAURA, AMBAR Y SANTA LEONOR DE LA  PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;1102976;0;1088975;1088975;1564389;0;0
20/10/2022;2108422;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;SANEAMIENTO;PROYECTO DE INVERSION;INSTALACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LOS SECTORES 4, 5 Y 6 DEL PUEBLO JOVEN 03 DE OCTUBRE DEL DISTRITO DE HUARAL;5718096;5695532;22565;532747;0;0;0
20/10/2022;2475350;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUANZA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150700;LIMA;HUAROCHIRI;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE HUANZA - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA;248555;14000;234555;234555;386879;0;0
20/10/2022;2473402;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;151000;LIMA;YAUYOS;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL  DISTRITO DE TAURIPAMPA - PROVINCIA DE YAUYOS - DEPARTAMENTO DE LIMA;224055;0;224055;224055;358542;0;0
20/10/2022;2110617;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150900;LIMA;OYON;SANEAMIENTO;PROYECTO DE INVERSION;RENOVACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE NAVAN - DISTRITO DE NAVAN - OYON - LIMA;3419588;1766623;1089378;1691966;0;0;0
20/10/2022;2334579;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE PATIVILCA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;ENERGIA;PROYECTO DE INVERSION;AMPLIACION DE LA SUB ESTACION PARAMONGA NUEVA DEL VALLE DE PATIVILCA, DISTRITO DE PATIVILCA - BARRANCA - LIMA;3066910;2503912;390465;353765;172533;0;0
20/10/2022;2328805;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE HUAURA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;AMBIENTE;PROYECTO DE INVERSION;MEJORAMIENTO DE LA DESCONTAMINACION DEL PUERTO DE HUACHO, DISTRITO DE HUACHO, PROVINCIA DE HUAURA - LIMA;7885660;4455854;3301690;3301690;128117;0;0
20/10/2022;2063107;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150700;LIMA;HUAROCHIRI;SANEAMIENTO;PROYECTO DE INVERSION;AMPLIACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL DISTRITO DE SAN LORENZO DE QUINTI;5021016;80000;522810;1000000;3941016;0;0
20/10/2022;2194931;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150000;LIMA;MULTIPROVINCIAL;PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS DE PROMOCION AGRARIA, INFORMACION AGRARIA Y GESTION DE LA INVERSION PUBLICA DE LA DIRECCION REGIONAL DE AGRICULTURA, SUS AGENCIAS Y OFICINAS AGRARIAS, MULTIDISTRITAL, EN LAS NUEVE PROVINCIAS, REGION LIMA;21196515;13833935;3481727;3481727;3880853;0;0
20/10/2022;2378107;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS EDUCATIVOS DEL NIVEL PRIMARIO Y SECUNDARIA DE LA I.E. N 20523 CORAZON DE JESUS DEL DISTRITO DE SUPE, PROVINCIA DE BARRANCA, REGIÓN LIMA;20784757;14486257;5741175;292572;0;212683;0
20/10/2022;2244934;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE ANDAJES;GERENCIA REGIONAL DE INFRAESTRUCTURA;150900;LIMA;OYON;SANEAMIENTO;PROYECTO DE INVERSION;INSTALACION DE LOS SERVICIOS RED DE AGUA, DESAGUE Y PLANTA DE TRATAMIENTO EN LA URB. SAN FRANCISCO - BARRIO CHIHUINTAMA- COMUNIDAD CAMPESINA DE HUACHO, DISTRITO DE PACHANGARA - OYON - LIMA;2314584;2304469;10115;121731;0;0;0
20/10/2022;2173551;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE TUPICOCHA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150700;LIMA;HUAROCHIRI;EDUCACION;PROYECTO DE INVERSION;AMPLIACION DE LA INFRAESTRUCTURA DE LA I.E. N 20840 SANTIAGO ERIK ANTUNEZ DE MAYOLO RYNNING EN PIEDRA GRANDE, DISTRITO DE SANTO DOMINGO DE LOS OLLEROS - HUAROCHIRI - LIMA;8597957;6612765;216970;1183589;0;0;0
20/10/2022;2343131;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS EN LA I.E. N 21009 LUIS FELIPE SUBAUSTE DEL RIO , DEL DISTRITO DE HUARAL, PROVINCIA DE HUARAL, REGION LIMA;22236845;224500;0;36000;11154705;10857640;0
20/10/2022;2339464;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE COCHAMARCA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150900;LIMA;OYON;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO EDUCATIVO N 20047 SANTO TOMAS, DISTRITO DE COCHAMARCA - OYON - LIMA;7027548;2533319;4495230;4000000;0;36408;0
20/10/2022;2263851;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE QUILMANA;GERENCIA SUB REGIONAL LIMA SUR;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E.P MIGUEL GRAU EN EL C.P QUILMANA, DISTRITO DE QUILMANA - CANETE - LIMA;6886698;168402;0;0;6093178;625118;0
20/10/2022;2247688;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE HUAURA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DEL CETPRO LAS CARMELITAS DEL DISTRITO DE HUACHO, PROVINCIA DE HUAURA - LIMA;6437953;168614;6209340;5364661;0;59999;0
20/10/2022;2177017;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE BARRANCA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;SANEAMIENTO;PROYECTO DE INVERSION;INSTALACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LOS CC.PP. ARGUAY, LA FLORIDA Y CRUZ DEL RIO, DISTRITO DE BARRANCA, PROVINCIA DE BARRANCA - LIMA;5339632;5311152;28481;40950;0;0;0
20/10/2022;2291490;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PÚBLICO VICTOR RAUL HAYA DE LA TORRE, DISTRITO DE BARRANCA, PROVINCIA DE BARRANCA, REGIÓN LIMA;10668875;117719;3288966;3500000;7051156;211034;0
20/10/2022;2237286;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SANGALLAYA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150700;LIMA;HUAROCHIRI;TRANSPORTE;PROYECTO DE INVERSION;MEJORAMIENTO DE LA CARRETERA  RIO SECO - LAYA- LA PEDRERA, DISTRITO DE LAHUAYTAMBO, PROVINCIA DE HUAROCHIRI - LIMA;9680413;3312910;90852;3500000;2867504;3400000;0
20/10/2022;2308781;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150300;LIMA;CAJATAMBO;SANEAMIENTO;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO Y DISPOSICION FINAL DE LAS AGUAS RESIDUALES EN LA LOCALIDAD DE CAHUA Y CAHUA VIEJO, DISTRITO DE MANAS, PROVINCIA DE CAJATAMBO, REGION LIMA;2237249;2237250;0;106186;0;0;0
20/10/2022;2084424;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE COCHAMARCA;DIRECCION REGIONAL DE AGRICULTURA;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO CANAL SINCAY - COCHACAYA COCHACAYA, DISTRITO DE COCHAMARCA - OYON - LIMA;12657436;4934484;0;2000000;3000000;4722953;0
20/10/2022;2189197;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150300;LIMA;CAJATAMBO;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E. N 20017 HONORIO MANRIQUE NICHO, DISTRITO DE GORGOR, PROVINCIA DE CAJATAMBO, DEPARTAMENTO DE LIMA;6346517;4587678;1826058;1854858;0;0;0
20/10/2022;2509876;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150500;LIMA;CAÑETE;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE PROVICION DE AGUA PARA RIEGO DEL SISTEMA DE RIEGO CANAL MARIA ANGOLA DESDE EL SECTOR HUACACHIVATO HASTA EL SECTOR LA QUEBRADA EN LOS DISTRITOS DE SAN LUIS Y IMPERIAL DE LA  PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;14476909;0;3548831;3500005;7174396;3753682;0
20/10/2022;2224170;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150700;LIMA;HUAROCHIRI;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE AGUA  DEL SISTEMA DE RIEGO TOMA A MAPANO, LOCALIDAD SAN JUAN DE IRIS, DISTRITO DE SAN JUAN DE IRIS, PROVINCIA DE HUAROCHIRI -LIMA;7685043;5082268;2602776;1150525;0;0;0
20/10/2022;2026943;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;REPRESAMIENTO DE LA LAGUNA DE HUANCARCOCHA Y CONSTRUCCION DEL CANAL PRINCIPAL DE DERIVACION;18947052;8948571;3170182;3170182;4044168;2784131;0
20/10/2022;2266547;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE CHANCAY;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DEL NIVEL SECUNDARIO  DE LA INSTITUCIÓN EDUCATIVA CESAR VALLEJO, DISTRITO DE CHANCAY - HUARAL - LIMA;13042030;12354826;717679;2680791;0;0;0
20/10/2022;2249850;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150800;LIMA;HUAURA;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN LA PROVINCIA DE HUAURA - REGION LIMA;9133724;7202404;0;1608990;322331;1608990;0
20/10/2022;2473343;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE CANTA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150400;LIMA;CANTA;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA DE LOS 7 DISTRITOS DE LA PROVINCIA DE CANTA - DEPARTAMENTO DE LIMA;1897800;20000;1877800;1877800;580524;658756;0
20/10/2022;2468686;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;SANEAMIENTO;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE, ALCANTARILLADO Y CREACIÓN DE PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL CENTRO POBLADO DE RAUMA DEL DISTRITO DE SUMBILCA - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;4677691;12206;4690287;2830723;0;0;0
20/10/2022;2129442;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150800;LIMA;HUAURA;TURISMO;PROYECTO DE INVERSION;ACONDICIONAMIENTO DE LA RUTA TURISTICA LA CAMPIÑA DEL DISTRITO DE SANTA MARIA, PROVINCIA DE HUAURA - REGION LIMA;3405957;946769;30884;1228129;1231059;1197246;0
20/10/2022;2109612;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE SAYAN;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;SANEAMIENTO;PROYECTO DE INVERSION;MEJORAMIENTO DE LA INFRAESTRUCTURA DE AGUA POTABLE Y CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO EN EL C.P. LA VILLA, DISTRITO DE SAYAN - HUAURA - LIMA;11468410;5056132;0;0;3206139;3206139;0
20/10/2022;2133824;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;SANEAMIENTO;PROYECTO DE INVERSION;AMPLIACION Y MEJORAMIENTO DE SISTEMA INTEGRAL DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DEL C.P. MENOR EL PORVENIR Y CALETA VIDAL , DISTRITO DE SUPE - BARRANCA - LIMA;12719171;4443149;36600;36600;4101412;4138010;0
20/10/2022;2437176;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE VEGUETA;DIRECCION REGIONAL DE TRANSPORTE Y COMUNICACIONES;150800;LIMA;HUAURA;TRANSPORTE;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN LA AV.AGUSTO B.LEGUIA EN EL  DISTRITO DE VEGUETA - PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;8822508;2471001;5848591;5292282;595286;68940;0
20/10/2022;2312885;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL NIVEL INICIAL N. 20388 JOSE CARLOS MARIATEGUI - CENTRO POBLADO PASAMAYO - DISTRITO AUCALLAMA -PROVINCIA HUARAL - REGION LIMA;6939255;192169;0;0;200000;3000000;3547087
20/10/2022;2378813;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA I.E. N. 20402 VIRGEN DE FATIMA DISTRITO DE HUARAL, PROVINCIA HUARAL, REGION LIMA;9734233;252054;10294;100000;399010;5000000;4072876
20/10/2022;2457379;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150600;LIMA;HUARAL;ORDEN PUBLICO Y SEGURIDAD;INVERSIONES IOARR;"ADQUISICION DE CAMIONETA, MOTOCICLETA, CAMARAS DE SEGURIDAD, EQUIPO DE COMUNICACION, EQUIPO PARA PROTECCION Y MOBILIARIO; EN EL(LA) MUNICIPALIDADES DE LOS DISTRITOS DE LA PROVINCIA DE HUARAL DISTRITO DE HUARAL, PROVINCIA HUARAL, DEPARTAMENTO LIMA";3533180;2237517;8000;1295663;0;0;0
20/10/2022;2399634;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUATIVOS EN LA I.E. N° 20392 JUAN PASCUAL PRINGLES EN EL AAHH PERALVILLO - DISTRITO DE CHANCAY - PROVINCIA DE HUARAL - REGIÓN LIMA;26070804;255393;10851153;20564938;5250473;5000000;4713785
